name,category,date,value
Gulmi,Gulmi,2077-01-01,70
Parsa,Parsa,2077-01-01,44
Sarlahi,Sarlahi,2077-01-01,91
Bajhang,Bajhang,2077-01-01,13
Jhapa,Jhapa,2077-01-01,134
Jhapa,Jhapa,2077-01-01,135
Kaski,Kaski,2077-01-01,167
Doti,Doti,2077-01-01,7
Tanahun,Tanahun,2077-01-01,76
Mahottari,Mahottari,2077-01-01,90
Rasuwa,Rasuwa,2077-01-01,8
Lalitpur,Lalitpur,2077-01-01,168
Bhaktapur,Bhaktapur,2077-01-01,132
Darchula,Darchula,2077-01-01,16
Kathmandu,Kathmandu,2077-01-01,471
Ramechhap,Ramechhap,2077-01-01,41
Gorkha,Gorkha,2077-01-01,80
Sarlahi,Sarlahi,2077-01-01,92
Jhapa,Jhapa,2077-01-01,136
Nawalparasi,Nawalparasi,2077-01-01,97
Lamjung,Lamjung,2077-01-01,52
Mahottari,Mahottari,2077-01-01,91
Panchthar,Panchthar,2077-01-01,14
Bhaktapur,Bhaktapur,2077-01-01,133
Bhaktapur,Bhaktapur,2077-01-01,134
Sindhupalchok,Sindhupalchok,2077-01-01,48
Dolakha,Dolakha,2077-01-01,43
Dhanusha,Dhanusha,2077-01-01,122
Gorkha,Gorkha,2077-01-01,81
Kavrepalanchok,Kavrepalanchok,2077-01-01,77
Sarlahi,Sarlahi,2077-01-01,93
Gulmi,Gulmi,2077-01-01,71
Sankhuwasabha,Sankhuwasabha,2077-01-01,8
Mahottari,Mahottari,2077-01-01,92
Bhaktapur,Bhaktapur,2077-01-01,135
Saptari,Saptari,2077-01-01,105
Sindhupalchok,Sindhupalchok,2077-01-01,49
Siraha,Siraha,2077-01-01,93
Gulmi,Gulmi,2077-01-01,72
Dhading,Dhading,2077-01-01,79
Sarlahi,Sarlahi,2077-01-01,94
Kathmandu,Kathmandu,2077-01-01,472
Tanahun,Tanahun,2077-01-01,77
Rautahat,Rautahat,2077-01-01,63
Siraha,Siraha,2077-01-01,94
Chitawan,Chitawan,2077-01-01,180
Dhanusha,Dhanusha,2077-01-01,123
Dhanusha,Dhanusha,2077-01-01,124
Syangja,Syangja,2077-01-01,102
Makwanpur,Makwanpur,2077-01-01,66
Dhanusha,Dhanusha,2077-01-01,125
Kavrepalanchok,Kavrepalanchok,2077-01-01,78
Bhaktapur,Bhaktapur,2077-01-01,136
Bhaktapur,Bhaktapur,2077-01-01,137
Kathmandu,Kathmandu,2077-01-01,473
Kaski,Kaski,2077-01-01,168
Gorkha,Gorkha,2077-01-01,82
Gorkha,Gorkha,2077-01-01,83
Bajhang,Bajhang,2077-01-01,14
Chitawan,Chitawan,2077-01-01,181
Chitawan,Chitawan,2077-01-01,182
Lamjung,Lamjung,2077-01-01,53
Kathmandu,Kathmandu,2077-01-01,474
Lalitpur,Lalitpur,2077-01-01,169
Bhaktapur,Bhaktapur,2077-01-01,138
Baglung,Baglung,2077-01-01,50
Kapilbastu,Kapilbastu,2077-01-01,36
Achham,Achham,2077-01-01,20
Kathmandu,Kathmandu,2077-01-01,475
Kavrepalanchok,Kavrepalanchok,2077-01-01,79
Chitawan,Chitawan,2077-01-01,183
Kathmandu,Kathmandu,2077-01-01,476
Unknown,Unknown,2077-01-01,5
Bara,Bara,2077-01-01,55
Dhading,Dhading,2077-01-01,80
Saptari,Saptari,2077-01-01,106
Kathmandu,Kathmandu,2077-01-01,477
Dang,Dang,2077-01-01,81
Terhathum,Terhathum,2077-01-01,19
Chitawan,Chitawan,2077-01-01,184
Chitawan,Chitawan,2077-01-01,185
Gorkha,Gorkha,2077-01-01,84
Parbat,Parbat,2077-01-01,63
Kathmandu,Kathmandu,2077-01-01,478
Tanahun,Tanahun,2077-01-01,78
Kailali,Kailali,2077-01-01,71
Dhanusha,Dhanusha,2077-01-01,126
Chitawan,Chitawan,2077-01-01,186
Palpa,Palpa,2077-01-01,50
Lalitpur,Lalitpur,2077-01-01,170
Siraha,Siraha,2077-01-01,95
Bhaktapur,Bhaktapur,2077-01-01,139
Achham,Achham,2077-01-01,21
Jhapa,Jhapa,2077-01-01,137
Lalitpur,Lalitpur,2077-01-01,171
Tanahun,Tanahun,2077-01-01,79
Kaski,Kaski,2077-01-01,169
Kathmandu,Kathmandu,2077-01-01,479
Siraha,Siraha,2077-01-01,96
Kathmandu,Kathmandu,2077-01-01,480
Arghakhanchi,Arghakhanchi,2077-01-01,67
Parbat,Parbat,2077-01-01,64
Sunsari,Sunsari,2077-01-01,101
Gulmi,Gulmi,2077-01-01,73
Kailali,Kailali,2077-01-01,72
Rautahat,Rautahat,2077-01-01,64
Siraha,Siraha,2077-01-01,97
Kathmandu,Kathmandu,2077-01-01,481
Terhathum,Terhathum,2077-01-01,20
Dolakha,Dolakha,2077-01-01,44
Panchthar,Panchthar,2077-01-01,15
Chitawan,Chitawan,2077-01-01,187
Chitawan,Chitawan,2077-01-01,188
Gulmi,Gulmi,2077-01-01,74
Kavrepalanchok,Kavrepalanchok,2077-01-01,80
Dhanusha,Dhanusha,2077-01-01,127
Palpa,Palpa,2077-01-01,51
Chitawan,Chitawan,2077-01-01,189
Bhaktapur,Bhaktapur,2077-01-01,140
Ramechhap,Ramechhap,2077-01-01,42
Saptari,Saptari,2077-01-01,107
Gulmi,Gulmi,2077-01-01,75
Baitadi,Baitadi,2077-01-01,18
Solukhumbu,Solukhumbu,2077-01-01,18
Syangja,Syangja,2077-01-01,103
Jhapa,Jhapa,2077-01-01,138
Saptari,Saptari,2077-01-01,108
Jhapa,Jhapa,2077-01-01,139
Morang,Morang,2077-01-01,116
Sarlahi,Sarlahi,2077-01-01,95
Morang,Morang,2077-01-01,117
Kaski,Kaski,2077-01-01,170
Kathmandu,Kathmandu,2077-01-01,482
Rupandehi,Rupandehi,2077-01-01,155
Dadeldhura,Dadeldhura,2077-01-01,16
Kathmandu,Kathmandu,2077-01-01,483
Tanahun,Tanahun,2077-01-01,80
Arghakhanchi,Arghakhanchi,2077-01-01,68
Kathmandu,Kathmandu,2077-01-01,484
Kathmandu,Kathmandu,2077-01-01,485
Mahottari,Mahottari,2077-01-01,93
Kavrepalanchok,Kavrepalanchok,2077-01-01,81
Ramechhap,Ramechhap,2077-01-01,43
Kathmandu,Kathmandu,2077-01-01,486
Lamjung,Lamjung,2077-01-01,54
Bara,Bara,2077-01-01,56
Siraha,Siraha,2077-01-01,98
Nawalparasi,Nawalparasi,2077-01-01,98
Lalitpur,Lalitpur,2077-01-01,172
Dang,Dang,2077-01-01,82
Chitawan,Chitawan,2077-01-01,190
Siraha,Siraha,2077-01-01,99
Rupandehi,Rupandehi,2077-01-01,156
Kathmandu,Kathmandu,2077-01-01,487
Morang,Morang,2077-01-01,118
Gulmi,Gulmi,2077-01-01,76
Mahottari,Mahottari,2077-01-01,94
Chitawan,Chitawan,2077-01-01,191
Kaski,Kaski,2077-01-01,171
Gulmi,Gulmi,2077-01-01,77
Kalikot,Kalikot,2077-01-01,5
Mahottari,Mahottari,2077-01-01,95
Bara,Bara,2077-01-01,57
Achham,Achham,2077-01-01,22
Dang,Dang,2077-01-01,83
Chitawan,Chitawan,2077-01-01,192
Morang,Morang,2077-01-01,119
Dhading,Dhading,2077-01-01,81
Sunsari,Sunsari,2077-01-01,102
Makwanpur,Makwanpur,2077-01-01,67
Lalitpur,Lalitpur,2077-01-01,173
Mahottari,Mahottari,2077-01-01,96
Bardiya,Bardiya,2077-01-01,25
Kathmandu,Kathmandu,2077-01-01,488
Udayapur,Udayapur,2077-01-01,22
Kailali,Kailali,2077-01-01,73
Morang,Morang,2077-01-01,120
Lalitpur,Lalitpur,2077-01-01,174
Rasuwa,Rasuwa,2077-01-01,9
Nawalparasi,Nawalparasi,2077-01-01,99
Jumla,Jumla,2077-01-01,13
Rupandehi,Rupandehi,2077-01-01,157
Pyuthan,Pyuthan,2077-01-01,26
Gorkha,Gorkha,2077-01-01,85
Bara,Bara,2077-01-01,58
Mahottari,Mahottari,2077-01-01,97
Palpa,Palpa,2077-01-01,52
Sindhuli,Sindhuli,2077-01-01,22
Sunsari,Sunsari,2077-01-01,103
Arghakhanchi,Arghakhanchi,2077-01-01,69
Chitawan,Chitawan,2077-01-01,193
Dang,Dang,2077-01-01,84
Nuwakot,Nuwakot,2077-01-01,67
Darchula,Darchula,2077-01-01,17
Arghakhanchi,Arghakhanchi,2077-01-01,70
Bhaktapur,Bhaktapur,2077-01-01,141
Kathmandu,Kathmandu,2077-01-01,489
Lalitpur,Lalitpur,2077-01-01,175
Sunsari,Sunsari,2077-01-01,104
Kathmandu,Kathmandu,2077-01-01,490
Nawalparasi,Nawalparasi,2077-01-01,100
Kathmandu,Kathmandu,2077-01-01,491
Gorkha,Gorkha,2077-01-01,86
Rupandehi,Rupandehi,2077-01-01,158
Bhaktapur,Bhaktapur,2077-01-01,142
Sindhupalchok,Sindhupalchok,2077-01-01,50
Kathmandu,Kathmandu,2077-01-01,492
Saptari,Saptari,2077-01-01,109
Kathmandu,Kathmandu,2077-01-01,493
Kathmandu,Kathmandu,2077-01-01,494
Kailali,Kailali,2077-01-01,74
Kathmandu,Kathmandu,2077-01-01,495
Dolakha,Dolakha,2077-01-01,45
Lamjung,Lamjung,2077-01-01,55
Parsa,Parsa,2077-01-01,45
Lamjung,Lamjung,2077-01-01,56
Lamjung,Lamjung,2077-01-01,57
Taplejung,Taplejung,2077-01-01,15
Bhaktapur,Bhaktapur,2077-01-01,143
Sindhupalchok,Sindhupalchok,2077-01-01,51
Rautahat,Rautahat,2077-01-01,65
Morang,Morang,2077-01-01,121
Lalitpur,Lalitpur,2077-01-01,176
Lalitpur,Lalitpur,2077-01-01,177
Syangja,Syangja,2077-01-01,104
Udayapur,Udayapur,2077-01-01,23
Kathmandu,Kathmandu,2077-01-01,496
Salyan,Salyan,2077-01-01,8
Tanahun,Tanahun,2077-01-01,81
Kaski,Kaski,2077-01-01,172
Sunsari,Sunsari,2077-01-01,105
Chitawan,Chitawan,2077-01-01,194
Jhapa,Jhapa,2077-01-01,140
Tanahun,Tanahun,2077-01-01,82
Rupandehi,Rupandehi,2077-01-01,159
Gulmi,Gulmi,2077-01-01,78
Kailali,Kailali,2077-01-01,75
Gulmi,Gulmi,2077-01-01,79
Chitawan,Chitawan,2077-01-01,195
Kathmandu,Kathmandu,2077-01-01,497
Kathmandu,Kathmandu,2077-01-01,498
Rupandehi,Rupandehi,2077-01-01,160
Dhanusha,Dhanusha,2077-01-01,128
Arghakhanchi,Arghakhanchi,2077-01-01,71
Sarlahi,Sarlahi,2077-01-01,96
Sarlahi,Sarlahi,2077-01-01,97
Ramechhap,Ramechhap,2077-01-01,44
Chitawan,Chitawan,2077-01-01,196
Arghakhanchi,Arghakhanchi,2077-01-01,72
Parbat,Parbat,2077-01-01,65
Kathmandu,Kathmandu,2077-01-01,499
Bardiya,Bardiya,2077-01-01,26
Palpa,Palpa,2077-01-01,53
Saptari,Saptari,2077-01-01,110
Mahottari,Mahottari,2077-01-01,98
Sarlahi,Sarlahi,2077-01-01,98
Sindhuli,Sindhuli,2077-01-01,23
Kathmandu,Kathmandu,2077-01-01,500
Makwanpur,Makwanpur,2077-01-01,68
Dhanusha,Dhanusha,2077-01-01,129
Banke,Banke,2077-01-01,30
Bara,Bara,2077-01-01,59
Chitawan,Chitawan,2077-01-01,197
Chitawan,Chitawan,2077-01-01,198
Gulmi,Gulmi,2077-01-01,80
Dolakha,Dolakha,2077-01-01,46
Lalitpur,Lalitpur,2077-01-01,178
Arghakhanchi,Arghakhanchi,2077-01-01,73
Makwanpur,Makwanpur,2077-01-01,69
Dhanusha,Dhanusha,2077-01-01,130
Chitawan,Chitawan,2077-01-01,199
Kathmandu,Kathmandu,2077-01-01,501
Bhaktapur,Bhaktapur,2077-01-01,144
Nawalparasi,Nawalparasi,2077-01-01,101
Dang,Dang,2077-01-01,85
Dhading,Dhading,2077-01-01,82
Chitawan,Chitawan,2077-01-01,200
Pyuthan,Pyuthan,2077-01-01,27
Baitadi,Baitadi,2077-01-01,19
Taplejung,Taplejung,2077-01-01,16
Terhathum,Terhathum,2077-01-01,21
Saptari,Saptari,2077-01-01,111
Arghakhanchi,Arghakhanchi,2077-01-01,74
Kathmandu,Kathmandu,2077-01-01,502
Dhankuta,Dhankuta,2077-01-01,16
Lalitpur,Lalitpur,2077-01-01,179
Chitawan,Chitawan,2077-01-01,201
Palpa,Palpa,2077-01-01,54
Tanahun,Tanahun,2077-01-01,83
Dhading,Dhading,2077-01-01,83
Kathmandu,Kathmandu,2077-01-01,503
Kathmandu,Kathmandu,2077-01-01,504
Chitawan,Chitawan,2077-01-01,202
Mahottari,Mahottari,2077-01-01,99
Kanchanpur,Kanchanpur,2077-01-01,48
Saptari,Saptari,2077-01-01,112
Nuwakot,Nuwakot,2077-01-01,68
Kathmandu,Kathmandu,2077-01-01,505
Saptari,Saptari,2077-01-01,113
Morang,Morang,2077-01-01,122
Kaski,Kaski,2077-01-01,173
Khotang,Khotang,2077-01-01,22
Morang,Morang,2077-01-01,123
Sarlahi,Sarlahi,2077-01-01,99
Syangja,Syangja,2077-01-01,105
Rupandehi,Rupandehi,2077-01-01,161
Morang,Morang,2077-01-01,124
Sindhuli,Sindhuli,2077-01-01,24
Lalitpur,Lalitpur,2077-01-01,180
Arghakhanchi,Arghakhanchi,2077-01-01,75
Dolakha,Dolakha,2077-01-01,47
Nuwakot,Nuwakot,2077-01-01,69
Kathmandu,Kathmandu,2077-01-01,506
Palpa,Palpa,2077-01-01,55
Kathmandu,Kathmandu,2077-01-01,507
Kathmandu,Kathmandu,2077-01-01,508
Kaski,Kaski,2077-01-01,174
Dhanusha,Dhanusha,2077-01-01,131
Sarlahi,Sarlahi,2077-01-01,100
Bara,Bara,2077-01-01,60
Chitawan,Chitawan,2077-01-01,203
Dhading,Dhading,2077-01-01,84
Dhading,Dhading,2077-01-01,85
Kathmandu,Kathmandu,2077-01-01,509
Okhaldhunga,Okhaldhunga,2077-01-01,22
Sunsari,Sunsari,2077-01-01,106
Dhading,Dhading,2077-01-01,86
Rautahat,Rautahat,2077-01-01,66
Rautahat,Rautahat,2077-01-01,67
Dang,Dang,2077-01-01,86
Kathmandu,Kathmandu,2077-01-01,510
Kathmandu,Kathmandu,2077-01-01,511
Baglung,Baglung,2077-01-01,51
Bara,Bara,2077-01-01,61
Mahottari,Mahottari,2077-01-01,100
Kathmandu,Kathmandu,2077-01-01,512
Mahottari,Mahottari,2077-01-01,101
Banke,Banke,2077-01-01,31
Bhaktapur,Bhaktapur,2077-01-01,145
Lalitpur,Lalitpur,2077-01-01,181
Baglung,Baglung,2077-01-01,52
Sarlahi,Sarlahi,2077-01-01,101
Tanahun,Tanahun,2077-01-01,84
Kaski,Kaski,2077-01-01,175
Rupandehi,Rupandehi,2077-01-01,162
Rautahat,Rautahat,2077-01-01,68
Bhaktapur,Bhaktapur,2077-01-01,146
Lalitpur,Lalitpur,2077-01-01,182
Jhapa,Jhapa,2077-01-01,141
Sarlahi,Sarlahi,2077-01-01,102
Baitadi,Baitadi,2077-01-01,20
Kaski,Kaski,2077-01-01,176
Sindhupalchok,Sindhupalchok,2077-01-01,52
Bhojpur,Bhojpur,2077-01-01,13
Makwanpur,Makwanpur,2077-01-01,70
Bhojpur,Bhojpur,2077-01-01,14
Mahottari,Mahottari,2077-01-01,102
Chitawan,Chitawan,2077-01-01,204
Kathmandu,Kathmandu,2077-01-01,513
Dhading,Dhading,2077-01-01,87
Syangja,Syangja,2077-01-01,106
Sindhuli,Sindhuli,2077-01-01,25
Sunsari,Sunsari,2077-01-01,107
Chitawan,Chitawan,2077-01-01,205
Sunsari,Sunsari,2077-01-01,108
Achham,Achham,2077-01-01,23
Kathmandu,Kathmandu,2077-01-01,514
Kathmandu,Kathmandu,2077-01-01,515
Dhanusha,Dhanusha,2077-01-01,132
Sindhupalchok,Sindhupalchok,2077-01-01,53
Kathmandu,Kathmandu,2077-01-01,516
Udayapur,Udayapur,2077-01-01,24
Kavrepalanchok,Kavrepalanchok,2077-01-01,82
Gorkha,Gorkha,2077-01-01,87
Chitawan,Chitawan,2077-01-01,206
Udayapur,Udayapur,2077-01-01,25
Lalitpur,Lalitpur,2077-01-01,183
Mahottari,Mahottari,2077-01-01,103
Sarlahi,Sarlahi,2077-01-01,103
Morang,Morang,2077-01-01,125
Bara,Bara,2077-01-01,62
Kathmandu,Kathmandu,2077-01-01,517
Kathmandu,Kathmandu,2077-01-01,518
Jhapa,Jhapa,2077-01-01,142
Palpa,Palpa,2077-01-01,56
Mahottari,Mahottari,2077-01-01,104
Saptari,Saptari,2077-01-01,114
Chitawan,Chitawan,2077-01-01,207
Palpa,Palpa,2077-01-01,57
Bhojpur,Bhojpur,2077-01-01,15
Kathmandu,Kathmandu,2077-01-01,519
Sunsari,Sunsari,2077-01-01,109
Parbat,Parbat,2077-01-01,66
Parbat,Parbat,2077-01-01,67
Lamjung,Lamjung,2077-01-01,58
Dolakha,Dolakha,2077-01-01,48
Nuwakot,Nuwakot,2077-01-01,70
Nuwakot,Nuwakot,2077-01-01,71
Saptari,Saptari,2077-01-01,115
Mahottari,Mahottari,2077-01-01,105
Ramechhap,Ramechhap,2077-01-01,45
Kailali,Kailali,2077-01-01,76
Sarlahi,Sarlahi,2077-01-01,104
Kathmandu,Kathmandu,2077-01-01,520
Jhapa,Jhapa,2077-01-01,143
Chitawan,Chitawan,2077-01-01,208
Sankhuwasabha,Sankhuwasabha,2077-01-01,9
Kathmandu,Kathmandu,2077-01-01,521
Saptari,Saptari,2077-01-01,116
Jhapa,Jhapa,2077-01-01,144
Bhaktapur,Bhaktapur,2077-01-01,147
Bhaktapur,Bhaktapur,2077-01-01,148
Palpa,Palpa,2077-01-01,58
Kathmandu,Kathmandu,2077-01-01,522
Saptari,Saptari,2077-01-01,117
Kathmandu,Kathmandu,2077-01-01,523
Gulmi,Gulmi,2077-01-01,81
Dhanusha,Dhanusha,2077-01-01,133
Parsa,Parsa,2077-01-01,46
Bara,Bara,2077-01-01,63
Bhaktapur,Bhaktapur,2077-01-01,149
Kathmandu,Kathmandu,2077-01-01,524
Dang,Dang,2077-01-01,87
Kathmandu,Kathmandu,2077-01-01,525
Saptari,Saptari,2077-01-01,118
Parbat,Parbat,2077-01-01,68
Kathmandu,Kathmandu,2077-01-01,526
Kavrepalanchok,Kavrepalanchok,2077-01-01,83
Sunsari,Sunsari,2077-01-01,110
Kanchanpur,Kanchanpur,2077-01-01,49
Chitawan,Chitawan,2077-01-01,209
Mahottari,Mahottari,2077-01-01,106
Parsa,Parsa,2077-01-01,47
Kaski,Kaski,2077-01-01,177
Mahottari,Mahottari,2077-01-01,107
Dhanusha,Dhanusha,2077-01-01,134
Rasuwa,Rasuwa,2077-01-01,10
Sunsari,Sunsari,2077-01-01,111
Lalitpur,Lalitpur,2077-01-01,184
Sarlahi,Sarlahi,2077-01-01,105
Gulmi,Gulmi,2077-01-01,82
Sankhuwasabha,Sankhuwasabha,2077-01-01,10
Kathmandu,Kathmandu,2077-01-01,527
Bhojpur,Bhojpur,2077-01-01,16
Rasuwa,Rasuwa,2077-01-01,11
Kathmandu,Kathmandu,2077-01-01,528
Parbat,Parbat,2077-01-01,69
Gulmi,Gulmi,2077-01-01,83
Rautahat,Rautahat,2077-01-01,69
Siraha,Siraha,2077-01-01,100
Kathmandu,Kathmandu,2077-01-01,529
Terhathum,Terhathum,2077-01-01,22
Dhanusha,Dhanusha,2077-01-01,135
Bhaktapur,Bhaktapur,2077-01-01,150
Makwanpur,Makwanpur,2077-01-01,71
Saptari,Saptari,2077-01-01,119
Gulmi,Gulmi,2077-01-01,84
Kathmandu,Kathmandu,2077-01-01,530
Syangja,Syangja,2077-01-01,107
Chitawan,Chitawan,2077-01-01,210
Rautahat,Rautahat,2077-01-01,70
Kaski,Kaski,2077-01-01,178
Kanchanpur,Kanchanpur,2077-01-01,50
Kathmandu,Kathmandu,2077-01-01,531
Kathmandu,Kathmandu,2077-01-01,532
Tanahun,Tanahun,2077-01-01,85
Kathmandu,Kathmandu,2077-01-01,533
Kathmandu,Kathmandu,2077-01-01,534
Mahottari,Mahottari,2077-01-01,108
Ramechhap,Ramechhap,2077-01-01,46
Bara,Bara,2077-01-01,64
Parbat,Parbat,2077-01-01,70
Dang,Dang,2077-01-01,88
Kathmandu,Kathmandu,2077-01-01,535
Gulmi,Gulmi,2077-01-01,85
Chitawan,Chitawan,2077-01-01,211
Kaski,Kaski,2077-01-01,179
Rupandehi,Rupandehi,2077-01-01,163
Dang,Dang,2077-01-01,89
Chitawan,Chitawan,2077-01-01,212
Mahottari,Mahottari,2077-01-01,109
Kaski,Kaski,2077-01-01,180
Kaski,Kaski,2077-01-01,181
Rupandehi,Rupandehi,2077-01-01,164
Sindhuli,Sindhuli,2077-01-01,26
Dang,Dang,2077-01-01,90
Darchula,Darchula,2077-01-01,18
Kathmandu,Kathmandu,2077-01-01,536
Rupandehi,Rupandehi,2077-01-01,165
Bhaktapur,Bhaktapur,2077-01-01,151
Sindhupalchok,Sindhupalchok,2077-01-01,54
Saptari,Saptari,2077-01-01,120
Kathmandu,Kathmandu,2077-01-01,537
Lamjung,Lamjung,2077-01-01,59
Lamjung,Lamjung,2077-01-01,60
Kathmandu,Kathmandu,2077-01-01,538
Lamjung,Lamjung,2077-01-01,61
Sindhupalchok,Sindhupalchok,2077-01-01,55
Tanahun,Tanahun,2077-01-01,86
Lalitpur,Lalitpur,2077-01-01,185
Lalitpur,Lalitpur,2077-01-01,186
Udayapur,Udayapur,2077-01-01,26
Kaski,Kaski,2077-01-01,182
Sunsari,Sunsari,2077-01-01,112
Tanahun,Tanahun,2077-01-01,87
Rupandehi,Rupandehi,2077-01-01,166
Gulmi,Gulmi,2077-01-01,86
Morang,Morang,2077-01-01,126
Sarlahi,Sarlahi,2077-01-01,106
Sarlahi,Sarlahi,2077-01-01,107
Chitawan,Chitawan,2077-01-01,213
Morang,Morang,2077-01-01,127
Parbat,Parbat,2077-01-01,71
Sarlahi,Sarlahi,2077-01-01,108
Sindhuli,Sindhuli,2077-01-01,27
Kathmandu,Kathmandu,2077-01-01,539
Arghakhanchi,Arghakhanchi,2077-01-01,76
Sunsari,Sunsari,2077-01-01,113
Jajarkot,Jajarkot,2077-01-01,10
Arghakhanchi,Arghakhanchi,2077-01-01,77
Dolakha,Dolakha,2077-01-01,49
Chitawan,Chitawan,2077-01-01,214
Gulmi,Gulmi,2077-01-01,87
Kailali,Kailali,2077-01-01,77
Terhathum,Terhathum,2077-01-01,23
Kathmandu,Kathmandu,2077-01-01,540
Tanahun,Tanahun,2077-01-01,88
Dhading,Dhading,2077-01-01,88
Dang,Dang,2077-01-01,91
Kathmandu,Kathmandu,2077-01-01,541
Kathmandu,Kathmandu,2077-01-01,542
Kanchanpur,Kanchanpur,2077-01-01,51
Saptari,Saptari,2077-01-01,121
Nuwakot,Nuwakot,2077-01-01,72
Sindhupalchok,Sindhupalchok,2077-01-01,56
Kaski,Kaski,2077-01-01,183
Morang,Morang,2077-01-01,128
Syangja,Syangja,2077-01-01,108
Sindhuli,Sindhuli,2077-01-01,28
Arghakhanchi,Arghakhanchi,2077-01-01,78
Kathmandu,Kathmandu,2077-01-01,543
Palpa,Palpa,2077-01-01,59
Kathmandu,Kathmandu,2077-01-01,544
Dhanusha,Dhanusha,2077-01-01,136
Jhapa,Jhapa,2077-01-01,145
Chitawan,Chitawan,2077-01-01,215
Kathmandu,Kathmandu,2077-01-01,545
Dhading,Dhading,2077-01-01,89
Mahottari,Mahottari,2077-01-01,110
Sunsari,Sunsari,2077-01-01,114
Rautahat,Rautahat,2077-01-01,71
Bhaktapur,Bhaktapur,2077-01-01,152
Lalitpur,Lalitpur,2077-01-01,187
Sarlahi,Sarlahi,2077-01-01,109
Bhaktapur,Bhaktapur,2077-01-01,153
Sarlahi,Sarlahi,2077-01-01,110
Rupandehi,Rupandehi,2077-01-01,167
Kaski,Kaski,2077-01-01,184
Bhojpur,Bhojpur,2077-01-01,17
Mahottari,Mahottari,2077-01-01,111
Saptari,Saptari,2077-01-01,122
Dhading,Dhading,2077-01-01,90
Sindhuli,Sindhuli,2077-01-01,29
Chitawan,Chitawan,2077-01-01,216
Kathmandu,Kathmandu,2077-01-01,546
Kathmandu,Kathmandu,2077-01-01,547
Kavrepalanchok,Kavrepalanchok,2077-01-01,84
Chitawan,Chitawan,2077-01-01,217
Lalitpur,Lalitpur,2077-01-01,188
Bajura,Bajura,2077-01-01,4
Kathmandu,Kathmandu,2077-01-01,548
Jhapa,Jhapa,2077-01-01,146
Palpa,Palpa,2077-01-01,60
Saptari,Saptari,2077-01-01,123
Sunsari,Sunsari,2077-01-01,115
Morang,Morang,2077-01-01,129
Dhanusha,Dhanusha,2077-01-01,137
Saptari,Saptari,2077-01-01,124
Kailali,Kailali,2077-01-01,78
Sarlahi,Sarlahi,2077-01-01,111
Jhapa,Jhapa,2077-01-01,147
Saptari,Saptari,2077-01-01,125
Mahottari,Mahottari,2077-01-01,112
Dhading,Dhading,2077-01-01,91
Sankhuwasabha,Sankhuwasabha,2077-01-01,11
Saptari,Saptari,2077-01-01,126
Jhapa,Jhapa,2077-01-01,148
Bara,Bara,2077-01-01,65
Bhaktapur,Bhaktapur,2077-01-01,154
Kavrepalanchok,Kavrepalanchok,2077-01-01,85
Sunsari,Sunsari,2077-01-01,116
Kanchanpur,Kanchanpur,2077-01-01,52
Bajhang,Bajhang,2077-01-01,15
Surkhet,Surkhet,2077-01-01,20
Siraha,Siraha,2077-01-01,101
Kaski,Kaski,2077-01-01,185
Lalitpur,Lalitpur,2077-01-01,189
Kapilbastu,Kapilbastu,2077-01-01,37
Mahottari,Mahottari,2077-01-01,113
Terhathum,Terhathum,2077-01-01,24
Kathmandu,Kathmandu,2077-01-01,549
Siraha,Siraha,2077-01-01,102
Kathmandu,Kathmandu,2078-01-01,550
Kathmandu,Kathmandu,2078-01-01,551
Kavrepalanchok,Kavrepalanchok,2078-01-01,86
Kathmandu,Kathmandu,2078-01-01,552
Dang,Dang,2078-01-01,92
Jhapa,Jhapa,2078-01-01,149
Bhaktapur,Bhaktapur,2078-01-01,155
Darchula,Darchula,2078-01-01,19
Darchula,Darchula,2078-01-01,20
Gorkha,Gorkha,2078-01-01,88
Dadeldhura,Dadeldhura,2078-01-01,17
Ramechhap,Ramechhap,2078-01-01,47
Bhaktapur,Bhaktapur,2078-01-01,156
Arghakhanchi,Arghakhanchi,2078-01-01,79
Pyuthan,Pyuthan,2078-01-01,28
Saptari,Saptari,2078-01-01,127
Palpa,Palpa,2078-01-01,61
Bara,Bara,2078-01-01,66
Chitawan,Chitawan,2078-01-01,218
Chitawan,Chitawan,2078-01-01,219
Surkhet,Surkhet,2078-01-01,21
Kailali,Kailali,2078-01-01,79
Morang,Morang,2078-01-01,130
Kaski,Kaski,2078-01-01,186
Syangja,Syangja,2078-01-01,109
Kailali,Kailali,2078-01-01,80
Kaski,Kaski,2078-01-01,187
Kathmandu,Kathmandu,2078-01-01,553
Jhapa,Jhapa,2078-01-01,150
Bhaktapur,Bhaktapur,2078-01-01,157
Morang,Morang,2078-01-01,131
Okhaldhunga,Okhaldhunga,2078-01-01,23
Gulmi,Gulmi,2078-01-01,88
Sunsari,Sunsari,2078-01-01,117
Gulmi,Gulmi,2078-01-01,89
Solukhumbu,Solukhumbu,2078-01-01,19
Parbat,Parbat,2078-01-01,72
Rautahat,Rautahat,2078-01-01,72
Kathmandu,Kathmandu,2078-01-01,554
Ramechhap,Ramechhap,2078-01-01,48
Kathmandu,Kathmandu,2078-01-01,555
Okhaldhunga,Okhaldhunga,2078-01-01,24
Dhading,Dhading,2078-01-01,92
Salyan,Salyan,2078-01-01,9
Kathmandu,Kathmandu,2078-01-01,556
